task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
20171219/audio/20171219-095511_4499080_4505470.wav,2025-04-12T19:54:14,experiment_52,6c49a983-c859-4601-befa-f88933a8b24e,0.41734252218157053,1.525839677269438e-06,3.6542666332710902e-06,70.0,87.11682915643922,282.94398021698,8.074364782724944e-06,1.0050841389386278e-05,3.2600846928601475e-05,5.07260531007127e-05,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
20171219/audio/20171219-095511_4508140_4509960.wav,2025-04-12T19:54:17,experiment_52,6c49a983-c859-4601-befa-f88933a8b24e,2.4730288423597813,1.0240244354590185e-05,4.14188922701217e-06,70.0,143.25333595240198,282.94398021698,4.803050608218958e-05,9.829618976198162e-05,0.00019410695956108764,0.00034043365540525883,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
