timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-10T09:44:20,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.238376892637461,3.070475186406867e-05,3.727038986466999e-06,70.0,0.0,282.94398021698,0.0001600341641059,0.0002139343378111,0.0006468011744149,0.001020769676332,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:25,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.670887756161392,5.109916609887868e-05,1.09399259340954e-05,70.0,0.0,282.94398021698,0.0002507437796603,0.0004346267365882,0.0010134049524641,0.0016987754687127,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:27,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.136610376182944,6.0145198939759456e-05,2.814982067400089e-05,70.0,101.53288316621992,282.94398021698,0.0002921303331205,0.0005267512547248,0.0011806263556306,0.001999507943476,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:30,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.1566652287729084,7.453332341031426e-05,2.3611412046784457e-05,70.0,328.2196474760709,282.94398021698,0.0003532611680178,0.0006969180575282,0.0014276573239989,0.002477836549545,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:32,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4122196291573346,8.488993231953607e-05,3.519162653907714e-05,70.0,0.0,282.94398021698,0.000400050896498,0.0008053589776189,0.0016167288333144,0.0028221387074313,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:35,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.021887270733714,9.822736276263533e-05,3.2505303461828245e-05,70.0,136.14511898994246,282.94398021698,0.0004586056822173,0.0009535779850793,0.0018533536585887,0.0032655373258854,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:38,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.851654367055744,0.0001108540919276,3.887360726752956e-05,70.0,113.73666906447517,282.94398021698,0.0005138825823772,0.0010946972646408,0.0020767290601514,0.0036853089071695,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:41,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9554544501006603,0.0001242132234904,4.202846823986438e-05,70.0,114.08524890769569,282.94398021698,0.0005711273841611,0.0012502379446281,0.0023080636436315,0.0041294289724209,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:45,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7949519068934014,0.0001413997593838,3.725996082506762e-05,70.0,96.62578108700694,282.94398021698,0.0006447585946919,0.0014504217158872,0.0026056095625545,0.0047007898731337,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
2025-03-10T09:44:48,experiment_32,f3c77b3b-ad0d-4d16-95b6-86f905730eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.083280822727829,0.0001551526372385,5.032063122336402e-05,70.0,167.60839986553262,282.94398021698,0.0007045347507163,0.0016062912850287,0.0028471738724516,0.0051579999081967,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N,1.0
