task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
20171219/audio/20171219-095511_12387670_12395660.wav,2025-03-26T08:18:01,experiment_38,9a761483-deb5-43c3-8066-d329a1ecac0a,0.5394684332422912,1.9644376147280765e-06,3.6407540130413084e-06,70.0,86.53594354225466,282.94398021698,1.0408010146218456e-05,1.2868621400485836e-05,4.2030470006755706e-05,6.530710155346e-05,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
20171219/audio/20171219-095511_12395660_12408210.wav,2025-03-26T08:18:08,experiment_38,9a761483-deb5-43c3-8066-d329a1ecac0a,5.7108147968538105,2.4039705558294818e-05,4.209377381919003e-06,70.0,151.27426157392352,282.94398021698,0.00011095488179707901,0.00023978324738394008,0.00044845420985803745,0.0007991923390390566,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
