task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
20180530/audio/20180530-095508_3092410_3098520.wav,2025-03-30T07:33:42,experiment_42,9ee31690-f7e3-4bfe-befb-e084aadbbc8c,1.4088352588005364,5.170836031501113e-06,3.6705351925558904e-06,70.0,85.67291096022703,282.94398021698,2.7445684810582965e-05,3.359336020025694e-05,0.00011086374858959603,0.00017190279360043594,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
20180530/audio/20180530-095508_3098520_3105170.wav,2025-03-30T07:33:49,experiment_42,9ee31690-f7e3-4bfe-befb-e084aadbbc8c,5.836221517995,2.443947867002886e-05,4.187775386835531e-06,70.0,148.49756961378523,282.94398021698,0.00011342569023965755,0.00024062408139258196,0.0004584328969192519,0.0008124826685514914,Norway,NOR,trøndelag,,,Linux-6.8.0-53-generic-x86_64-with-glibc2.39,3.12.3,2.8.3,56,Intel(R) Xeon(R) Gold 6132 CPU @ 2.60GHz,2,2 x Tesla V100-PCIE-32GB,10.4037,63.4306,754.5172805786133,machine,N
